Timestamp,Times,S total_SJN,P total_SJN,Q total_SJN,pf total_SJN
2016-Feb-02 07:30:00.000,07:30:00.000,10302.922,10072.89,2164.972,0.978
2016-Feb-02 07:15:00.000,07:15:00.000,10314.223,10111.35,2035.635,0.98
2016-Feb-02 07:00:00.000,07:00:00.000,10625.325,10403.326,2160.637,0.979
2016-Feb-02 06:45:00.000,06:45:00.000,10464.845,10273.154,1993.81,0.982
2016-Feb-02 06:30:00.000,06:30:00.000,10628.942,10417.618,2108.946,0.98
2016-Feb-02 06:15:00.000,06:15:00.000,10650.202,10405.035,2272.014,0.977
2016-Feb-02 06:00:00.000,06:00:00.000,10528.073,10258.467,2367.316,0.974
2016-Feb-02 05:45:00.000,05:45:00.000,10260.343,10006.628,2267.604,0.975
2016-Feb-02 05:30:00.000,05:30:00.000,10086.551,9812.994,2333.164,0.973
2016-Feb-02 05:15:00.000,05:15:00.000,9609.196,9364.112,2156.396,0.974
2016-Feb-02 05:00:00.000,05:00:00.000,9431.493,9172.931,2193.259,0.973
2016-Feb-02 04:45:00.000,04:45:00.000,9116.786,8890.177,2020.034,0.975
2016-Feb-02 04:30:00.000,04:30:00.000,9193.188,8946.03,2117.369,0.973
2016-Feb-02 04:15:00.000,04:15:00.000,8973.69,8732.355,2067.145,0.973
2016-Feb-02 04:00:00.000,04:00:00.000,9044.729,8788.361,2138.185,0.972
2016-Feb-02 03:45:00.000,03:45:00.000,9013.731,8769.303,2084.867,0.973
2016-Feb-02 03:30:00.000,03:30:00.000,8989.656,8752.252,2052.314,0.974
2016-Feb-02 03:15:00.000,03:15:00.000,9084.967,8831.18,2132.34,0.972
2016-Feb-02 03:00:00.000,03:00:00.000,9124.725,8870.381,2139.38,0.972
2016-Feb-02 02:45:00.000,02:45:00.000,9283.78,9015.913,2214.019,0.971
2016-Feb-02 02:30:00.000,02:30:00.000,9200.259,8934.709,2194.476,0.971
2016-Feb-02 02:15:00.000,02:15:00.000,9391.627,9109.061,2286.408,0.97
2016-Feb-02 02:00:00.000,02:00:00.000,9500.006,9219.138,2292.95,0.97
2016-Feb-02 01:45:00.000,01:45:00.000,9645.772,9357.093,2342.162,0.97
2016-Feb-02 01:30:00.000,01:30:00.000,9730.366,9435.568,2376.988,0.97
2016-Feb-02 01:15:00.000,01:15:00.000,9729.839,9434.146,2380.471,0.97
2016-Feb-02 01:00:00.000,01:00:00.000,9986.593,9679.285,2458.347,0.969
2016-Feb-02 00:45:00.000,00:45:00.000,10076.129,9786.555,2398.273,0.971
2016-Feb-02 00:30:00.000,00:30:00.000,10265.878,9982.21,2396.61,0.972
2016-Feb-02 00:15:00.000,00:15:00.000,10522.574,10231.601,2457.418,0.972
2016-Feb-02 00:00:00.000,00:00:00.000,10864.057,10564.932,2531.787,0.972
2016-Feb-01 23:45:00.000,23:45:00.000,10931.28,10636.791,2520.23,0.973
2016-Feb-01 23:30:00.000,23:30:00.000,11121.276,10807.759,2622.045,0.972
2016-Feb-01 23:15:00.000,23:15:00.000,11405.412,11094.782,2643.717,0.973
2016-Feb-01 23:00:00.000,23:00:00.000,11617.339,11311.474,2648.232,0.974
2016-Feb-01 22:45:00.000,22:45:00.000,11895.484,11595.077,2656.452,0.975
2016-Feb-01 22:30:00.000,22:30:00.000,12049.703,11765.583,2601.235,0.976
2016-Feb-01 22:15:00.000,22:15:00.000,12372.791,12095.048,2606.867,0.978
2016-Feb-01 22:00:00.000,22:00:00.000,12651.943,12360.145,2701.572,0.977
2016-Feb-01 21:45:00.000,21:45:00.000,12891.377,12595.118,2747.835,0.977
2016-Feb-01 21:30:00.000,21:30:00.000,13150.888,12851.187,2791.567,0.977
2016-Feb-01 21:15:00.000,21:15:00.000,13448.883,13131.73,2903.467,0.976
2016-Feb-01 21:00:00.000,21:00:00.000,13516.019,13205.731,2879.488,0.977
2016-Feb-01 20:45:00.000,20:45:00.000,13680.874,13369.338,2902.949,0.977
2016-Feb-01 20:30:00.000,20:30:00.000,13801.797,13487.295,2929.584,0.977
2016-Feb-01 20:15:00.000,20:15:00.000,13874.396,13568.612,2896.828,0.978
2016-Feb-01 20:00:00.000,20:00:00.000,13957.014,13646.628,2927.077,0.978
2016-Feb-01 19:45:00.000,19:45:00.000,14113.076,13809.027,2913.708,0.978
2016-Feb-01 19:30:00.000,19:30:00.000,14072.614,13757.937,2959.33,0.978
2016-Feb-01 19:15:00.000,19:15:00.000,13932.528,13597.066,3038.938,0.976
2016-Feb-01 19:00:00.000,19:00:00.000,13944.984,13620.551,2990.514,0.977
2016-Feb-01 18:45:00.000,18:45:00.000,13844.414,13503.192,3054.767,0.975
2016-Feb-01 18:30:00.000,18:30:00.000,13471.892,13125.655,3034.64,0.974
2016-Feb-01 18:15:00.000,18:15:00.000,12791.458,12478.43,2812.507,0.976
2016-Feb-01 18:00:00.000,18:00:00.000,12464.717,12126.1,2885.632,0.973
2016-Feb-01 17:45:00.000,17:45:00.000,12187.911,11860.482,2806.087,0.973
2016-Feb-01 17:30:00.000,17:30:00.000,12305.252,11946.78,2948.505,0.971
2016-Feb-01 17:15:00.000,17:15:00.000,12341.422,11975.311,2983.726,0.97
2016-Feb-01 17:00:00.000,17:00:00.000,12273.448,11917.567,2934.132,0.971
2016-Feb-01 16:45:00.000,16:45:00.000,12292.528,11946.567,2895.823,0.972
2016-Feb-01 16:30:00.000,16:30:00.000,12526.646,12168.579,2973.643,0.971
2016-Feb-01 16:15:00.000,16:15:00.000,12869.464,12419.893,3371.852,0.965
2016-Feb-01 16:00:00.000,16:00:00.000,13071.129,12618.89,3408.524,0.965
2016-Feb-01 15:45:00.000,15:45:00.000,12889.949,12486.314,3200.428,0.969
2016-Feb-01 15:30:00.000,15:30:00.000,12910.906,12509.081,3195.995,0.969
2016-Feb-01 15:15:00.000,15:15:00.000,13005.235,12598,3229.015,0.969
2016-Feb-01 15:00:00.000,15:00:00.000,13064.855,12643.461,3291.402,0.968
2016-Feb-01 14:45:00.000,14:45:00.000,12932.26,12531.753,3193.511,0.969
2016-Feb-01 14:30:00.000,14:30:00.000,12977.618,12560.656,3263.203,0.968
2016-Feb-01 14:15:00.000,14:15:00.000,13131.652,12704.185,3323.248,0.967
2016-Feb-01 14:00:00.000,14:00:00.000,12993.548,12555.058,3347.061,0.966
2016-Feb-01 13:45:00.000,13:45:00.000,12966.853,12544.837,3281.211,0.967
2016-Feb-01 13:30:00.000,13:30:00.000,13043.881,12628.159,3266.87,0.968
2016-Feb-01 13:15:00.000,13:15:00.000,13021.827,12599.603,3289.071,0.968
2016-Feb-01 13:00:00.000,13:00:00.000,12940.064,12507.517,3317.722,0.967
2016-Feb-01 12:45:00.000,12:45:00.000,13212.875,12774.4,3375.613,0.967
2016-Feb-01 12:30:00.000,12:30:00.000,12955.435,12532.578,3282.954,0.967
2016-Feb-01 12:15:00.000,12:15:00.000,12869.288,12442.464,3286.891,0.967
2016-Feb-01 12:00:00.000,12:00:00.000,12848.863,12420.243,3291.026,0.967
2016-Feb-01 11:45:00.000,11:45:00.000,12802.625,12369.402,3302.285,0.966
2016-Feb-01 11:30:00.000,11:30:00.000,12718.271,12305.611,3213.465,0.968
2016-Feb-01 11:15:00.000,11:15:00.000,12665.67,12243.614,3242.393,0.967
2016-Feb-01 11:00:00.000,11:00:00.000,12436.031,12019.439,3191.858,0.967
2016-Feb-01 10:45:00.000,10:45:00.000,12474.094,12058.269,3193.927,0.967
2016-Feb-01 10:30:00.000,10:30:00.000,12212.03,11796.621,3158.071,0.966
2016-Feb-01 10:15:00.000,10:15:00.000,12142.188,11744.86,3080.745,0.967
2016-Feb-01 10:00:00.000,10:00:00.000,11906.698,11508.062,3055.155,0.967
2016-Feb-01 09:45:00.000,09:45:00.000,11921.625,11515.974,3083.424,0.966
2016-Feb-01 09:30:00.000,09:30:00.000,11747.447,11360.105,2991.741,0.967
2016-Feb-01 09:15:00.000,09:15:00.000,11626.031,11241.962,2963.593,0.967
2016-Feb-01 09:00:00.000,09:00:00.000,11657.35,11273.396,2967.211,0.967
2016-Feb-01 08:45:00.000,08:45:00.000,11218.432,10906.558,2626.823,0.972
2016-Feb-01 08:30:00.000,08:30:00.000,11136.407,10829.315,2597.211,0.972
2016-Feb-01 08:15:00.000,08:15:00.000,10714.157,10416.752,2506.875,0.972
2016-Feb-01 08:00:00.000,08:00:00.000,10544.021,10276.098,2361.82,0.975
2016-Feb-01 07:45:00.000,07:45:00.000,10433.866,10178.688,2293.444,0.976
2016-Feb-01 07:30:00.000,07:30:00.000,10395.547,10153.076,2232.139,0.977
2016-Feb-01 07:15:00.000,07:15:00.000,10521.044,10287.968,2202.291,0.978
2016-Feb-01 07:00:00.000,07:00:00.000,10608.168,10370.358,2233.585,0.978
2016-Feb-01 06:45:00.000,06:45:00.000,10651.775,10430.347,2160.598,0.979
2016-Feb-01 06:30:00.000,06:30:00.000,10826.476,10594.921,2227.155,0.979
2016-Feb-01 06:15:00.000,06:15:00.000,10924.975,10664.673,2370.618,0.976
2016-Feb-01 06:00:00.000,06:00:00.000,11094.355,10796.472,2553.604,0.973
2016-Feb-01 05:45:00.000,05:45:00.000,10564.055,10293.431,2375.821,0.974
2016-Feb-01 05:30:00.000,05:30:00.000,10310.235,10022.471,2418.888,0.972
2016-Feb-01 05:15:00.000,05:15:00.000,10146.507,9848.162,2442.4,0.971
2016-Feb-01 05:00:00.000,05:00:00.000,9822.492,9539.787,2339.619,0.971
2016-Feb-01 04:45:00.000,04:45:00.000,9487.6,9230.517,2193.651,0.973
2016-Feb-01 04:30:00.000,04:30:00.000,9339.348,9079.181,2189.041,0.972
2016-Feb-01 04:15:00.000,04:15:00.000,9301.34,9030.647,2227.63,0.971
2016-Feb-01 04:00:00.000,04:00:00.000,9380.389,9102.953,2264.499,0.97
2016-Feb-01 03:45:00.000,03:45:00.000,9290.129,9028.387,2189.685,0.972
2016-Feb-01 03:30:00.000,03:30:00.000,9379.626,9096.64,2286.599,0.97
2016-Feb-01 03:15:00.000,03:15:00.000,9244.645,8981.385,2190.477,0.972
2016-Feb-01 03:00:00.000,03:00:00.000,9537.406,9239.826,2363.838,0.969
2016-Feb-01 02:45:00.000,02:45:00.000,9443.719,9164.082,2281.102,0.97
2016-Feb-01 02:30:00.000,02:30:00.000,9640.238,9348.584,2353.332,0.97
2016-Feb-01 02:15:00.000,02:15:00.000,9625.66,9337.25,2338.613,0.97
2016-Feb-01 02:00:00.000,02:00:00.000,9714.271,9428.195,2340.13,0.971
2016-Feb-01 01:45:00.000,01:45:00.000,9850.353,9568.671,2338.8,0.971
2016-Feb-01 01:30:00.000,01:30:00.000,9867.801,9594.57,2306.019,0.972
2016-Feb-01 01:15:00.000,01:15:00.000,9944.495,9667.997,2328.695,0.972
2016-Feb-01 01:00:00.000,01:00:00.000,10114.309,9835.695,2357.615,0.972
2016-Feb-01 00:45:00.000,00:45:00.000,10233.565,9960.999,2346.135,0.973
2016-Feb-01 00:30:00.000,00:30:00.000,10397.79,10127.77,2354.213,0.974
2016-Feb-01 00:15:00.000,00:15:00.000,10493.551,10207.072,2435.22,0.973
2016-Feb-01 00:00:00.000,00:00:00.000,10924.574,10636.017,2494.286,0.974
2016-Jan-31 23:45:00.000,23:45:00.000,10915.441,10641.913,2428.278,0.975
2016-Jan-31 23:30:00.000,23:30:00.000,11171.621,10882.418,2525.489,0.974
2016-Jan-31 23:15:00.000,23:15:00.000,11412.601,11133.149,2510.072,0.976
2016-Jan-31 23:00:00.000,23:00:00.000,11614.224,11323.484,2582.421,0.975
2016-Jan-31 22:45:00.000,22:45:00.000,11661.152,11387.351,2512.112,0.977
2016-Jan-31 22:30:00.000,22:30:00.000,11922.128,11657.313,2498.837,0.978
2016-Jan-31 22:15:00.000,22:15:00.000,12218.927,11954.475,2528.384,0.978
2016-Jan-31 22:00:00.000,22:00:00.000,12407.832,12145.231,2539.226,0.979
2016-Jan-31 21:45:00.000,21:45:00.000,12618.772,12353.132,2575.562,0.979
2016-Jan-31 21:30:00.000,21:30:00.000,12744.474,12490.753,2530.357,0.98
2016-Jan-31 21:15:00.000,21:15:00.000,13091.613,12774.819,2862.573,0.976
2016-Jan-31 21:00:00.000,21:00:00.000,13186.1,12866.089,2887.382,0.976
2016-Jan-31 20:45:00.000,20:45:00.000,13169.265,12857.822,2847.093,0.976
2016-Jan-31 20:30:00.000,20:30:00.000,13078.686,12778.23,2787.266,0.977
2016-Jan-31 20:15:00.000,20:15:00.000,13174.158,12858.105,2868.371,0.976
2016-Jan-31 20:00:00.000,20:00:00.000,13346.571,13020.329,2932.917,0.976
2016-Jan-31 19:45:00.000,19:45:00.000,13310.465,13004.877,2835.779,0.977
2016-Jan-31 19:30:00.000,19:30:00.000,13390.284,13069.389,2913.895,0.976
2016-Jan-31 19:15:00.000,19:15:00.000,13165.253,12839.182,2911.922,0.975
2016-Jan-31 19:00:00.000,19:00:00.000,13466.598,13120.381,3033.951,0.974
2016-Jan-31 18:45:00.000,18:45:00.000,13159.693,12800.484,3053.708,0.973
2016-Jan-31 18:30:00.000,18:30:00.000,12771.429,12420.48,2973.395,0.973
2016-Jan-31 18:15:00.000,18:15:00.000,12084.108,11802.764,2592.378,0.977
2016-Jan-31 18:00:00.000,18:00:00.000,11659.482,11400.562,2443.5,0.978
2016-Jan-31 17:45:00.000,17:45:00.000,11394.996,11152.698,2337.359,0.979
2016-Jan-31 17:30:00.000,17:30:00.000,11252.62,11007.083,2337.86,0.978
2016-Jan-31 17:15:00.000,17:15:00.000,11483.38,11147.622,2756.547,0.971
2016-Jan-31 17:00:00.000,17:00:00.000,11422.181,11096.569,2707.835,0.971
2016-Jan-31 16:45:00.000,16:45:00.000,11598.072,11267.211,2750.497,0.971
2016-Jan-31 16:30:00.000,16:30:00.000,11596.606,11265.063,2753.109,0.971
2016-Jan-31 16:15:00.000,16:15:00.000,11638.037,11300.981,2780.597,0.971
2016-Jan-31 16:00:00.000,16:00:00.000,11795.742,11455.143,2814.115,0.971
2016-Jan-31 15:45:00.000,15:45:00.000,11695.938,11370.469,2739.961,0.972
2016-Jan-31 15:30:00.000,15:30:00.000,11854.225,11523.951,2778.708,0.972
2016-Jan-31 15:15:00.000,15:15:00.000,11828.687,11497.56,2779.2,0.972
2016-Jan-31 15:00:00.000,15:00:00.000,11835.132,11508.493,2761.33,0.972
2016-Jan-31 14:45:00.000,14:45:00.000,11977.298,11638.93,2826.831,0.972
2016-Jan-31 14:30:00.000,14:30:00.000,11660.261,11337.031,2726.431,0.972
2016-Jan-31 14:15:00.000,14:15:00.000,11779.793,11451.307,2762.444,0.972
2016-Jan-31 14:00:00.000,14:00:00.000,11888.323,11547.74,2825.23,0.971
2016-Jan-31 13:45:00.000,13:45:00.000,11852.511,11515.649,2805.68,0.972
2016-Jan-31 13:30:00.000,13:30:00.000,11754.517,11437.144,2713.006,0.973
2016-Jan-31 13:15:00.000,13:15:00.000,11817.656,11497.246,2733.193,0.973
2016-Jan-31 13:00:00.000,13:00:00.000,11848.214,11516.713,2783.071,0.972
2016-Jan-31 12:45:00.000,12:45:00.000,11716.63,11399,2709.655,0.973
2016-Jan-31 12:30:00.000,12:30:00.000,11812.83,11474.023,2808.869,0.971
2016-Jan-31 12:15:00.000,12:15:00.000,11995.607,11650.343,2857.29,0.971
2016-Jan-31 12:00:00.000,12:00:00.000,11716.443,11383.218,2774.418,0.972
2016-Jan-31 11:45:00.000,11:45:00.000,11657.289,11302.339,2854.733,0.97
2016-Jan-31 11:30:00.000,11:30:00.000,11546.236,11200.87,2802.873,0.97
2016-Jan-31 11:15:00.000,11:15:00.000,11585.585,11241.648,2801.987,0.97
2016-Jan-31 11:00:00.000,11:00:00.000,11378.319,11103.951,2483.633,0.976
2016-Jan-31 10:45:00.000,10:45:00.000,11315.285,11039.091,2484.78,0.976
2016-Jan-31 10:30:00.000,10:30:00.000,11148.66,10869.765,2478.071,0.975
2016-Jan-31 10:15:00.000,10:15:00.000,11125.51,10844.914,2482.905,0.975
2016-Jan-31 10:00:00.000,10:00:00.000,10964.375,10692.981,2424.392,0.975
2016-Jan-31 09:45:00.000,09:45:00.000,11049.593,10780.449,2423.927,0.976
2016-Jan-31 09:30:00.000,09:30:00.000,10854.749,10583.475,2411.562,0.975
2016-Jan-31 09:15:00.000,09:15:00.000,10579.896,10341.398,2233.759,0.977
2016-Jan-31 09:00:00.000,09:00:00.000,10588.161,10339.747,2280.085,0.977
2016-Jan-31 08:45:00.000,08:45:00.000,10270.255,10025.525,2228.673,0.976
2016-Jan-31 08:30:00.000,08:30:00.000,10183.681,9927.736,2268.792,0.975
2016-Jan-31 08:15:00.000,08:15:00.000,9955.68,9727.517,2119.193,0.977
2016-Jan-31 08:00:00.000,08:00:00.000,9822.088,9586.379,2138.866,0.976
2016-Jan-31 07:45:00.000,07:45:00.000,9547.648,9343.062,1965.899,0.979
2016-Jan-31 07:30:00.000,07:30:00.000,9373.413,9165.462,1963.461,0.978
2016-Jan-31 07:15:00.000,07:15:00.000,9385.211,9168.922,2003.258,0.977
2016-Jan-31 07:00:00.000,07:00:00.000,9039.131,8846.727,1855.074,0.979
2016-Jan-31 06:45:00.000,06:45:00.000,9191.005,8990.05,1911.433,0.978
2016-Jan-31 06:30:00.000,06:30:00.000,9006.367,8817.939,1832.651,0.979
2016-Jan-31 06:15:00.000,06:15:00.000,9118.591,8874.407,2096.095,0.973
2016-Jan-31 06:00:00.000,06:00:00.000,9219.354,8971.284,2124.278,0.973
2016-Jan-31 05:45:00.000,05:45:00.000,9243.133,8993.691,2132.844,0.973
2016-Jan-31 05:30:00.000,05:30:00.000,9310.897,9050.045,2188.491,0.972
2016-Jan-31 05:15:00.000,05:15:00.000,8814.259,8540.056,2181.421,0.969
2016-Jan-31 05:00:00.000,05:00:00.000,9349.512,9071.575,2262.719,0.97
2016-Jan-31 04:45:00.000,04:45:00.000,9414.251,9136.686,2269.16,0.971
2016-Jan-31 04:30:00.000,04:30:00.000,9446.028,9146.837,2358.562,0.968
2016-Jan-31 04:15:00.000,04:15:00.000,9423.475,9132.95,2321.875,0.969
2016-Jan-31 04:00:00.000,04:00:00.000,9453.319,9156.14,2351.669,0.969
2016-Jan-31 03:45:00.000,03:45:00.000,9500.512,9207.655,2340.686,0.969
2016-Jan-31 03:30:00.000,03:30:00.000,9541.04,9245.156,2357.657,0.969
2016-Jan-31 03:15:00.000,03:15:00.000,9590.084,9287.94,2388.281,0.968
2016-Jan-31 03:00:00.000,03:00:00.000,9612.977,9314.656,2376.238,0.969
2016-Jan-31 02:45:00.000,02:45:00.000,9793.304,9481.323,2452.208,0.968
2016-Jan-31 02:30:00.000,02:30:00.000,9836.267,9528.348,2441.874,0.969
2016-Jan-31 02:15:00.000,02:15:00.000,9808.233,9502.959,2428.004,0.969
2016-Jan-31 02:00:00.000,02:00:00.000,9951.895,9641.415,2466.442,0.969
2016-Jan-31 01:45:00.000,01:45:00.000,10035.193,9729.664,2457.386,0.97
2016-Jan-31 01:30:00.000,01:30:00.000,10181.652,9879.262,2462.97,0.97
2016-Jan-31 01:15:00.000,01:15:00.000,10226.194,9927.5,2453.528,0.971
2016-Jan-31 01:00:00.000,01:00:00.000,10402.805,10101.498,2485.576,0.971
2016-Jan-31 00:45:00.000,00:45:00.000,10490.559,10208.295,2417.136,0.973
2016-Jan-31 00:30:00.000,00:30:00.000,10813.244,10497.888,2592.413,0.971
2016-Jan-31 00:15:00.000,00:15:00.000,10758.175,10454.954,2536.19,0.972
2016-Jan-31 00:00:00.000,00:00:00.000,10994.147,10691.086,2563.581,0.972
2016-Jan-30 23:45:00.000,23:45:00.000,11074.629,10774.076,2562.558,0.973
2016-Jan-30 23:30:00.000,23:30:00.000,11199.981,10911.399,2526.05,0.974
2016-Jan-30 23:15:00.000,23:15:00.000,11510.311,11202.059,2645.965,0.973
2016-Jan-30 23:00:00.000,23:00:00.000,11550.339,11255.811,2591.726,0.975
2016-Jan-30 22:45:00.000,22:45:00.000,11924.073,11639.894,2587.741,0.976
2016-Jan-30 22:30:00.000,22:30:00.000,11951.238,11676.052,2549.882,0.977
2016-Jan-30 22:15:00.000,22:15:00.000,12181.667,11904.159,2585.346,0.977
2016-Jan-30 22:00:00.000,22:00:00.000,12204.184,11940.187,2524.69,0.978
2016-Jan-30 21:45:00.000,21:45:00.000,12559.595,12280.619,2632.456,0.978
2016-Jan-30 21:30:00.000,21:30:00.000,12663.32,12390.848,2612.771,0.978
2016-Jan-30 21:15:00.000,21:15:00.000,12625.195,12349.279,2625.046,0.978
2016-Jan-30 21:00:00.000,21:00:00.000,12877.527,12576.708,2767.153,0.977
2016-Jan-30 20:45:00.000,20:45:00.000,12967.83,12669.677,2764.761,0.977
2016-Jan-30 20:30:00.000,20:30:00.000,13052.048,12749.5,2793.961,0.977
2016-Jan-30 20:15:00.000,20:15:00.000,12986.018,12680.88,2798.558,0.977
2016-Jan-30 20:00:00.000,20:00:00.000,13267.532,12960.415,2838.143,0.977
2016-Jan-30 19:45:00.000,19:45:00.000,13254.034,12944.687,2846.839,0.977
2016-Jan-30 19:30:00.000,19:30:00.000,13451.679,13135.923,2897.443,0.977
2016-Jan-30 19:15:00.000,19:15:00.000,13271.874,12950.139,2904.57,0.976
2016-Jan-30 19:00:00.000,19:00:00.000,13232.436,12913.443,2887.964,0.976
2016-Jan-30 18:45:00.000,18:45:00.000,13538.859,13180.651,3093.726,0.974
2016-Jan-30 18:30:00.000,18:30:00.000,13026.212,12655.517,3085.464,0.972
2016-Jan-30 18:15:00.000,18:15:00.000,12421.205,12096.845,2820.048,0.974
2016-Jan-30 18:00:00.000,18:00:00.000,12003.222,11687.387,2735.386,0.974
2016-Jan-30 17:45:00.000,17:45:00.000,11776.706,11461.703,2705.581,0.973
2016-Jan-30 17:30:00.000,17:30:00.000,11863.768,11515.035,2855.338,0.971
2016-Jan-30 17:15:00.000,17:15:00.000,11801.941,11455.896,2836.948,0.971
2016-Jan-30 17:00:00.000,17:00:00.000,11740.299,11396.65,2819.752,0.971
2016-Jan-30 16:45:00.000,16:45:00.000,11748.126,11410.564,2795.98,0.971
2016-Jan-30 16:30:00.000,16:30:00.000,11776.621,11434.218,2819.125,0.971
2016-Jan-30 16:15:00.000,16:15:00.000,11919.038,11562.535,2893.311,0.97
2016-Jan-30 16:00:00.000,16:00:00.000,12015.508,11658.617,2906.73,0.97
2016-Jan-30 15:45:00.000,15:45:00.000,11886.836,11543.437,2836.534,0.971
2016-Jan-30 15:30:00.000,15:30:00.000,11824.113,11476.894,2844.39,0.971
2016-Jan-30 15:15:00.000,15:15:00.000,11830.496,11487.781,2826.931,0.971
2016-Jan-30 15:00:00.000,15:00:00.000,11883.479,11539.551,2838.279,0.971
2016-Jan-30 14:45:00.000,14:45:00.000,11892.212,11539.115,2876.374,0.97
2016-Jan-30 14:30:00.000,14:30:00.000,12037.915,11681.633,2907.035,0.97
2016-Jan-30 14:15:00.000,14:15:00.000,11789.379,11434.179,2872.108,0.97
2016-Jan-30 14:00:00.000,14:00:00.000,12013.242,11678.257,2817.14,0.972
2016-Jan-30 13:45:00.000,13:45:00.000,11967.7,11625.543,2841.23,0.971
2016-Jan-30 13:30:00.000,13:30:00.000,11976.726,11630.823,2857.609,0.971
2016-Jan-30 13:15:00.000,13:15:00.000,11844.882,11506.485,2811.055,0.971
2016-Jan-30 13:00:00.000,13:00:00.000,11922.058,11585.031,2814.698,0.972
2016-Jan-30 12:45:00.000,12:45:00.000,11783.423,11455.019,2762.534,0.972
2016-Jan-30 12:30:00.000,12:30:00.000,11834.155,11500.208,2791.49,0.972
2016-Jan-30 12:15:00.000,12:15:00.000,11790.055,11452.228,2802.119,0.971
2016-Jan-30 12:00:00.000,12:00:00.000,11801.699,11465.808,2795.596,0.972
2016-Jan-30 11:45:00.000,11:45:00.000,11787.338,11453.474,2785.55,0.972
2016-Jan-30 11:30:00.000,11:30:00.000,11777.782,11429.169,2844.333,0.97
2016-Jan-30 11:15:00.000,11:15:00.000,11716.882,11374.307,2812.554,0.971
2016-Jan-30 11:00:00.000,11:00:00.000,11609.387,11272.653,2775.816,0.971
2016-Jan-30 10:45:00.000,10:45:00.000,11885.203,11535.04,2863.722,0.971
2016-Jan-30 10:30:00.000,10:30:00.000,11551.382,11229.768,2706.793,0.972
2016-Jan-30 10:15:00.000,10:15:00.000,11477.025,11153.632,2705.289,0.972
2016-Jan-30 10:00:00.000,10:00:00.000,11347.21,11026.44,2678.955,0.972
2016-Jan-30 09:45:00.000,09:45:00.000,11437.242,11121.708,2667.983,0.972
2016-Jan-30 09:30:00.000,09:30:00.000,11179.731,10877.197,2583.207,0.973
2016-Jan-30 09:15:00.000,09:15:00.000,11271.802,10968.297,2598.07,0.973
2016-Jan-30 09:00:00.000,09:00:00.000,11102.805,10806.396,2548.35,0.973
2016-Jan-30 08:45:00.000,08:45:00.000,10702.631,10449.727,2312.901,0.976
2016-Jan-30 08:30:00.000,08:30:00.000,10490.437,10250.84,2229.248,0.977
2016-Jan-30 08:15:00.000,08:15:00.000,9146.332,8854.261,2292.913,0.968
2016-Jan-30 08:00:00.000,08:00:00.000,8912.893,8616.744,2278.46,0.967
2016-Jan-30 07:45:00.000,07:45:00.000,8550.337,8271.084,2167.355,0.967
2016-Jan-30 07:30:00.000,07:30:00.000,8437.967,8158.959,2151.899,0.967
2016-Jan-30 07:15:00.000,07:15:00.000,8215.749,7943.707,2096.676,0.967
2016-Jan-30 07:00:00.000,07:00:00.000,9960.063,9201.562,3812.362,0.924
2016-Jan-30 06:45:00.000,06:45:00.000,11952.818,11584.049,2946.128,0.969
2016-Jan-30 06:30:00.000,06:30:00.000,12020.196,11635.024,3018.499,0.968
2016-Jan-30 06:15:00.000,06:15:00.000,12225.921,11767.985,3314.769,0.963
2016-Jan-30 06:00:00.000,06:00:00.000,12366.493,11910.074,3328.709,0.963
2016-Jan-30 05:45:00.000,05:45:00.000,12187.532,11728.488,3313.38,0.962
2016-Jan-30 05:30:00.000,05:30:00.000,11999.229,11567.349,3190.286,0.964
2016-Jan-30 05:15:00.000,05:15:00.000,11845.041,11424.442,3128.441,0.964
2016-Jan-30 05:00:00.000,05:00:00.000,11722.112,11303.387,3105.052,0.964
2016-Jan-30 04:45:00.000,04:45:00.000,11705.665,11284.919,3110.176,0.964
2016-Jan-30 04:30:00.000,04:30:00.000,11370.599,10970.141,2991.074,0.965
2016-Jan-30 04:15:00.000,04:15:00.000,11544.087,11109.386,3138.072,0.962
2016-Jan-30 04:00:00.000,04:00:00.000,11484.406,11065.498,3073.49,0.964
2016-Jan-30 03:45:00.000,03:45:00.000,11620,11182.484,3158.553,0.962
2016-Jan-30 03:30:00.000,03:30:00.000,11563.881,11148.037,3073.206,0.964
2016-Jan-30 03:15:00.000,03:15:00.000,11705.736,11273.766,3150.629,0.963
2016-Jan-30 03:00:00.000,03:00:00.000,11624,11211.194,3070.261,0.964
2016-Jan-30 02:45:00.000,02:45:00.000,11761.249,11343.628,3106.298,0.964
2016-Jan-30 02:30:00.000,02:30:00.000,11916.942,11491.515,3155.724,0.964
2016-Jan-30 02:15:00.000,02:15:00.000,10281.043,9713.448,3368.795,0.945
2016-Jan-30 02:00:00.000,02:00:00.000,8322.283,7995.59,2308.883,0.961
2016-Jan-30 01:45:00.000,01:45:00.000,8264.283,7949.737,2258.332,0.962
2016-Jan-30 01:30:00.000,01:30:00.000,8475.157,8157.353,2299.103,0.963
2016-Jan-30 01:15:00.000,01:15:00.000,11603.295,11230.616,2917.143,0.968
2016-Jan-30 01:00:00.000,01:00:00.000,11759.8,11390.617,2923.48,0.969
2016-Jan-30 00:45:00.000,00:45:00.000,12715.961,12308.572,3192.917,0.968
2016-Jan-30 00:30:00.000,00:30:00.000,12968.068,12547.708,3275.031,0.968
